timestamp,datetime,comment-id,voter-id,vote
1651058346117,Wed Apr 27 18:19:06 WIB 2022,1,185,1
1651058060711,Wed Apr 27 18:14:20 WIB 2022,1,187,1
1651058053651,Wed Apr 27 18:14:13 WIB 2022,1,188,1
1651058995145,Wed Apr 27 18:29:55 WIB 2022,1,189,0
1651058176321,Wed Apr 27 18:16:16 WIB 2022,1,193,0
1651058525088,Wed Apr 27 18:22:05 WIB 2022,1,195,-1
1651058642061,Wed Apr 27 18:24:02 WIB 2022,1,198,0
1651058553770,Wed Apr 27 18:22:33 WIB 2022,1,199,1
1651058884412,Wed Apr 27 18:28:04 WIB 2022,1,201,1
1651058737923,Wed Apr 27 18:25:37 WIB 2022,1,202,1
1651058618310,Wed Apr 27 18:23:38 WIB 2022,1,203,1
